
	========== PASAJEROS ========== 	  Tiempos

[-] Pasajero 27 coge maleta (Pasajero 27-1)	[1.4968011]
[-] Pasajero 36 coge maleta (Pasajero 36-1)	[1.6232949]
[-] Pasajero 16 coge maleta (Pasajero 16-1)	[1.748217]
[-] Pasajero 8 coge maleta (Pasajero 8-1)	[1.9594592]

	========== PASAJEROS ========== 	  Tiempos

[-] Pasajero 15 coge maleta (Pasajero 15-1)	[0.5245847]
[-] Pasajero 27 coge maleta (Pasajero 27-1)	[0.715239]
[-] Pasajero 34 coge maleta (Pasajero 34-1)	[0.8556559]
[-] Pasajero 2 coge maleta (Pasajero 2-1)	[1.0021175]
[-] Pasajero 12 coge maleta (Pasajero 12-1)	[1.1326638]
[-] Pasajero 25 coge maleta (Pasajero 25-1)	[1.2680681]
[-] Pasajero 18 coge maleta (Pasajero 18-1)	[1.4003897]
[-] Pasajero 22 coge maleta (Pasajero 22-1)	[1.6211287]
[-] Pasajero 21 coge maleta (Pasajero 21-1)	[1.9404247]
[-] Pasajero 14 coge maleta (Pasajero 14-1)	[2.0822873]
[-] Pasajero 10 coge maleta (Pasajero 10-1)	[2.9765513]
[-] Pasajero 30 coge maleta (Pasajero 30-1)	[3.1881377]
[-] Pasajero 5 coge maleta (Pasajero 5-1)	[4.200369]
[-] Pasajero 9 coge maleta (Pasajero 9-1)	[4.6603328]
[-] Pasajero 9 coge maleta (Pasajero 9-2)	[0.641033]
[-] Pasajero 6 coge maleta (Pasajero 6-1)	[5.6979868]
[-] Pasajero 6 coge maleta (Pasajero 6-2)	[0.6767535]
[-] Pasajero 16 coge maleta (Pasajero 16-1)	[6.9103429]
[-] Pasajero 23 coge maleta (Pasajero 23-1)	[7.6711012]
[-] Pasajero 16 coge maleta (Pasajero 16-2)	[0.868454]

	========== PASAJEROS ========== 	  Tiempos

[-] Pasajero 1 coge maleta (Pasajero 1-1)	[0.5105841]

	========== PASAJEROS ========== 	  Tiempos

[-] Pasajero 7 coge maleta (Pasajero 7-1)	[0.5229165]
[-] Pasajero 2 coge maleta (Pasajero 2-1)	[0.7544671]
[-] Pasajero 30 coge maleta (Pasajero 30-1)	[0.7940334]
[-] Pasajero 37 coge maleta (Pasajero 37-1)	[0.9608676]
[-] Pasajero 36 coge maleta (Pasajero 36-1)	[1.0716191]
[-] Pasajero 17 coge maleta (Pasajero 17-1)	[1.1832978]
[-] Pasajero 13 coge maleta (Pasajero 13-1)	[1.2927753]
[-] Pasajero 19 coge maleta (Pasajero 19-1)	[1.4061706]
[-] Pasajero 39 coge maleta (Pasajero 39-1)	[1.5102583]
[-] Pasajero 32 coge maleta (Pasajero 32-1)	[1.6204868]
[-] Pasajero 33 coge maleta (Pasajero 33-1)	[1.8676094]
[-] Pasajero 20 coge maleta (Pasajero 20-1)	[1.9055827]
[-] Pasajero 35 coge maleta (Pasajero 35-1)	[2.1217221]
[-] Pasajero 25 coge maleta (Pasajero 25-1)	[2.1753501]
[-] Pasajero 38 coge maleta (Pasajero 38-1)	[2.6322375]
[-] Pasajero 5 coge maleta (Pasajero 5-1)	[2.7159283]
[-] Pasajero 17 coge maleta (Pasajero 17-1)	[2.8239453]
[-] Pasajero 26 coge maleta (Pasajero 26-1)	[2.9348444]
[-] Pasajero 19 coge maleta (Pasajero 19-1)	[3.0828246]
[-] Pasajero 20 coge maleta (Pasajero 20-2)	[1.2726953]
[-] Pasajero 9 coge maleta (Pasajero 9-1)	[3.6791609]
[-] Pasajero 25 coge maleta (Pasajero 25-2)	[1.4671099]
[-] Pasajero 26 coge maleta (Pasajero 26-2)	[0.9604261]
[-] Pasajero 6 coge maleta (Pasajero 6-1)	[5.1611581]
[-] Pasajero 35 coge maleta (Pasajero 35-1)	[5.2269365]

	========== PASAJEROS ========== 	  Tiempos

[-] Pasajero 24 coge maleta (Pasajero 24-1)	[0.5130465]
[-] Pasajero 5 coge maleta (Pasajero 5-1)	[0.7113304]
[-] Pasajero 37 coge maleta (Pasajero 37-1)	[0.8482968]
[-] Pasajero 14 coge maleta (Pasajero 14-1)	[0.9897383]
[-] Pasajero 15 coge maleta (Pasajero 15-1)	[1.1195429]
[-] Pasajero 28 coge maleta (Pasajero 28-1)	[1.2486746]
[-] Pasajero 30 coge maleta (Pasajero 30-1)	[1.3843637]
[-] Pasajero 31 coge maleta (Pasajero 31-1)	[1.5177628]
[-] Pasajero 34 coge maleta (Pasajero 34-1)	[1.7512113]
[-] Pasajero 32 coge maleta (Pasajero 32-1)	[1.9786836]
[-] Pasajero 13 coge maleta (Pasajero 13-1)	[3.3402142]
[-] Pasajero 17 coge maleta (Pasajero 17-1)	[3.4757958]
[-] Pasajero 4 coge maleta (Pasajero 4-1)	[4.48014]
[-] Pasajero 2 coge maleta (Pasajero 2-1)	[4.7153754]
[-] Pasajero 11 coge maleta (Pasajero 11-1)	[5.8319501]
[-] Pasajero 26 coge maleta (Pasajero 26-1)	[6.0798069]
[-] Pasajero 23 coge maleta (Pasajero 23-1)	[7.2937341]
[-] Pasajero 29 coge maleta (Pasajero 29-1)	[7.4462346]
[-] Pasajero 9 coge maleta (Pasajero 9-1)	[8.3305204]
[-] Pasajero 29 coge maleta (Pasajero 29-2)	[0.9644604]
[-] Pasajero 25 coge maleta (Pasajero 25-1)	[12.6797878]
[-] Pasajero 7 coge maleta (Pasajero 7-1)	[12.9201902]

	========== PASAJEROS ========== 	  Tiempos

[-] Pasajero 33 coge maleta (Pasajero 33-1)	[0.5320564]

	========== PASAJEROS ========== 	  Tiempos

[-] Pasajero 33 coge maleta (Pasajero 33-1)	[0.549479]
[-] Pasajero 1 coge maleta (Pasajero 1-1)	[0.5727553]
[-] Pasajero 5 coge maleta (Pasajero 5-1)	[0.5999159]
[-] Pasajero 25 coge maleta (Pasajero 25-1)	[0.6102597]
[-] Pasajero 11 coge maleta (Pasajero 11-1)	[0.5936536]
[-] Pasajero 15 coge maleta (Pasajero 15-1)	[0.6115258]
[-] Pasajero 13 coge maleta (Pasajero 13-1)	[0.6500003]
[-] Pasajero 6 coge maleta (Pasajero 6-1)	[0.6318449]
[-] Pasajero 26 coge maleta (Pasajero 26-1)	[0.6571899]
[-] Pasajero 2 coge maleta (Pasajero 2-1)	[0.649277]
[-] Pasajero 18 coge maleta (Pasajero 18-1)	[0.6758399]
[-] Pasajero 27 coge maleta (Pasajero 27-1)	[0.6605771]
[-] Pasajero 21 coge maleta (Pasajero 21-1)	[0.6900969]
[-] Pasajero 3 coge maleta (Pasajero 3-1)	[0.6790608]
[-] Pasajero 27 coge maleta (Pasajero 27-1)	[0.7025516]
[-] Pasajero 34 coge maleta (Pasajero 34-1)	[0.6996877]
[-] Pasajero 8 coge maleta (Pasajero 8-1)	[0.7392462]
[-] Pasajero 10 coge maleta (Pasajero 10-1)	[0.7548514]
[-] Pasajero 4 coge maleta (Pasajero 4-1)	[0.7289793]
[-] Pasajero 20 coge maleta (Pasajero 20-1)	[1.8922552]
[-] Pasajero 22 coge maleta (Pasajero 22-1)	[1.9826526]
[-] Pasajero 31 coge maleta (Pasajero 31-1)	[2.0216869]
[-] Pasajero 14 coge maleta (Pasajero 14-1)	[2.1172558]
[-] Pasajero 6 coge maleta (Pasajero 6-1)	[3.0372037]
[-] Pasajero 34 coge maleta (Pasajero 34-1)	[3.199348]
[-] Pasajero 12 coge maleta (Pasajero 12-1)	[3.2082182]
[-] Pasajero 36 coge maleta (Pasajero 36-1)	[3.3244835]
[-] Pasajero 19 coge maleta (Pasajero 19-1)	[4.0506678]
[-] Pasajero 0 coge maleta (Pasajero 0-1)	[4.3474706]
[-] Pasajero 15 coge maleta (Pasajero 15-1)	[4.4430979]
[-] Pasajero 32 coge maleta (Pasajero 32-1)	[4.50674]
[-] Pasajero 24 coge maleta (Pasajero 24-1)	[5.0303129]
[-] Pasajero 5 coge maleta (Pasajero 5-1)	[5.4372682]
[-] Pasajero 39 coge maleta (Pasajero 39-1)	[5.5315383]
[-] Pasajero 7 coge maleta (Pasajero 7-1)	[6.5371522]
[-] Pasajero 31 coge maleta (Pasajero 31-1)	[6.6722472]
[-] Pasajero 38 coge maleta (Pasajero 38-1)	[7.5932653]
[-] Pasajero 22 coge maleta (Pasajero 22-1)	[7.8401282]
[-] Pasajero 17 coge maleta (Pasajero 17-1)	[8.8723163]
[-] Pasajero 37 coge maleta (Pasajero 37-1)	[9.0023841]
[-] Pasajero 10 coge maleta (Pasajero 10-1)	[10.1318725]
[-] Pasajero 19 coge maleta (Pasajero 19-1)	[10.1924085]
[-] Pasajero 26 coge maleta (Pasajero 26-1)	[11.3271567]
[-] Pasajero 24 coge maleta (Pasajero 24-1)	[11.3592946]
[-] Pasajero 25 coge maleta (Pasajero 25-1)	[12.3143954]
[-] Pasajero 16 coge maleta (Pasajero 16-1)	[12.5075278]
[-] Pasajero 13 coge maleta (Pasajero 13-1)	[13.197996]
[-] Pasajero 30 coge maleta (Pasajero 30-1)	[13.6240688]
[-] Pasajero 29 coge maleta (Pasajero 29-1)	[14.3239239]
[-] Pasajero 21 coge maleta (Pasajero 21-1)	[14.9049474]
[-] Pasajero 28 coge maleta (Pasajero 28-1)	[15.6264547]
[-] Pasajero 23 coge maleta (Pasajero 23-1)	[16.1673332]
[-] Pasajero 18 coge maleta (Pasajero 18-1)	[16.6025658]
[-] Pasajero 8 coge maleta (Pasajero 8-1)	[17.367551]
[-] Pasajero 9 coge maleta (Pasajero 9-1)	[17.6653137]
[-] Pasajero 35 coge maleta (Pasajero 35-1)	[18.6294412]
[-] Pasajero 33 coge maleta (Pasajero 33-2)	[18.3423859]
[-] Pasajero 1 coge maleta (Pasajero 1-2)	[19.2718638]
[-] Pasajero 2 coge maleta (Pasajero 2-2)	[19.3337987]
[-] Pasajero 11 coge maleta (Pasajero 11-2)	[20.4576725]
[-] Pasajero 15 coge maleta (Pasajero 15-2)	[20.5308935]
[-] Pasajero 4 coge maleta (Pasajero 4-2)	[21.53774]
[-] Pasajero 34 coge maleta (Pasajero 34-2)	[21.6048338]
[-] Pasajero 6 coge maleta (Pasajero 6-2)	[22.7664908]
[-] Pasajero 27 coge maleta (Pasajero 27-2)	[22.7529253]
[-] Pasajero 3 coge maleta (Pasajero 3-2)	[23.9206374]
[-] Pasajero 20 coge maleta (Pasajero 20-2)	[22.8221]
[-] Pasajero 14 coge maleta (Pasajero 14-2)	[23.675876]
[-] Pasajero 12 coge maleta (Pasajero 12-2)	[22.6515391]
[-] Pasajero 36 coge maleta (Pasajero 36-2)	[23.6034352]
[-] Pasajero 32 coge maleta (Pasajero 32-2)	[22.4970806]
[-] Pasajero 0 coge maleta (Pasajero 0-2)	[23.7727969]
[-] Pasajero 5 coge maleta (Pasajero 5-2)	[22.7516916]
[-] Pasajero 39 coge maleta (Pasajero 39-2)	[23.5096668]
[-] Pasajero 7 coge maleta (Pasajero 7-2)	[22.6475794]
[-] Pasajero 31 coge maleta (Pasajero 31-2)	[23.3259632]
[-] Pasajero 22 coge maleta (Pasajero 22-2)	[22.4829804]
[-] Pasajero 38 coge maleta (Pasajero 38-2)	[23.6128515]
[-] Pasajero 17 coge maleta (Pasajero 17-2)	[22.5393584]
[-] Pasajero 37 coge maleta (Pasajero 37-2)	[23.342254]
[-] Pasajero 10 coge maleta (Pasajero 10-2)	[22.5101765]
[-] Pasajero 19 coge maleta (Pasajero 19-2)	[23.5524083]
[-] Pasajero 26 coge maleta (Pasajero 26-2)	[22.5669598]
[-] Pasajero 24 coge maleta (Pasajero 24-2)	[23.6248459]
[-] Pasajero 16 coge maleta (Pasajero 16-2)	[22.8045491]
[-] Pasajero 25 coge maleta (Pasajero 25-2)	[23.7420403]
[-] Pasajero 13 coge maleta (Pasajero 13-2)	[23.4186801]
[-] Pasajero 30 coge maleta (Pasajero 30-2)	[23.728617]
[-] Pasajero 29 coge maleta (Pasajero 29-2)	[23.2527746]
[-] Pasajero 21 coge maleta (Pasajero 21-2)	[23.7039063]
[-] Pasajero 28 coge maleta (Pasajero 28-2)	[23.163609]
[-] Pasajero 23 coge maleta (Pasajero 23-2)	[23.6258673]
[-] Pasajero 18 coge maleta (Pasajero 18-2)	[23.3041135]
[-] Pasajero 8 coge maleta (Pasajero 8-2)	[23.6461005]
[-] Pasajero 9 coge maleta (Pasajero 9-2)	[23.6317564]
[-] Pasajero 35 coge maleta (Pasajero 35-2)	[23.6619159]
